"Date","Open","High","Low","Close","Volume"
"2017-07-11","21.0667","21.8187","20.9533","21.8147","172901314"
"2017-07-12","22.0267","22.2067","21.6333","21.9680","154758523"
"2017-07-13","22.0073","22.1067","21.3313","21.5607","128734661"
"2017-07-14","21.5460","21.8947","21.4147","21.8520","84118818"
"2017-07-17","21.7027","21.8067","20.8967","21.3047","147412516"
"2017-07-18","21.1667","21.9420","21.0440","21.8827","95410602"
"2017-07-19","21.8820","22.1100","21.5480","21.6840","95188212"
"2017-07-20","21.7933","22.0147","21.6133","21.9947","77137701"
"2017-07-21","21.9640","22.0838","21.7200","21.8933","73075583"
"2017-07-24","22.0160","22.8933","22.0007","22.8347","128974316"
"2017-07-25","23.0000","23.0400","22.2767","22.6400","104668928"
"2017-07-26","22.6907","23.0333","22.5413","22.9233","72142674"
"2017-07-27","23.0667","23.1667","21.7527","22.2973","124288123"
"2017-07-28","22.4593","22.6400","22.1673","22.3380","73048328"
"2017-07-31","22.3667","22.7660","21.4027","21.5647","127881746"
"2017-08-01","21.5333","21.6300","21.0753","21.3047","124274893"
"2017-08-02","21.2627","21.8080","20.7480","21.7260","179135160"
"2017-08-03","23.0220","23.3333","22.8767","23.1393","202863949"
"2017-08-04","23.1333","23.8180","22.8867","23.7940","138499356"
"2017-08-07","23.8233","23.9653","23.5167","23.6780","94639918"
"2017-08-08","23.8353","24.5720","23.8267","24.3480","111477514"
"2017-08-09","24.0667","24.6667","23.9300","24.2353","103217678"
"2017-08-10","24.1067","24.4434","23.6440","23.6933","105945757"
"2017-08-11","23.7980","24.0840","23.5747","23.8580","65363397"
"2017-08-14","24.3087","24.5107","24.1733","24.2533","67619501"
"2017-08-15","24.3467","24.3660","23.9580","24.1553","46268992"
"2017-08-16","24.2000","24.4333","24.1680","24.1940","51092569"
"2017-08-17","24.0807","24.2200","23.4393","23.4613","75162337"
"2017-08-18","23.5273","23.6000","23.0533","23.1640","80862035"
"2017-08-21","23.0547","23.0547","22.1233","22.5240","97347701"
"2017-08-22","22.7420","22.8160","22.4915","22.7567","64713988"
"2017-08-23","22.5993","23.5660","22.5536","23.5180","74129168"
"2017-08-24","23.5013","23.7773","23.3160","23.5287","68573576"
"2017-08-25","23.6160","23.7127","23.1533","23.2033","52127764"
"2017-08-28","23.1520","23.1567","22.6480","23.0440","56193572"
"2017-08-29","22.6320","23.2700","22.5833","23.1573","61039514"
"2017-08-30","23.3113","23.5647","23.1333","23.5453","51062449"
"2017-08-31","23.5700","23.8960","23.5213","23.7267","60949920"
"2017-09-01","23.7413","23.8393","23.5794","23.6933","45728227"
"2017-09-05","23.5867","23.6993","23.0593","23.3060","57546001"
"2017-09-06","23.3000","23.3986","22.7707","22.9687","61229984"
"2017-09-07","23.0653","23.4987","22.8967","23.3740","63525643"
"2017-09-08","23.2660","23.3187","22.8200","22.8933","48919971"
"2017-09-11","23.4233","24.2473","23.3333","24.2460","114764943"
"2017-09-12","24.2993","24.5840","24.0267","24.1833","89493015"
"2017-09-13","24.2547","24.5380","23.9727","24.4153","62567744"
"2017-09-14","24.2887","25.1973","24.1753","25.1760","107553891"
"2017-09-15","24.9673","25.3333","24.8467","25.3207","81108364"
"2017-09-18","25.3500","25.9740","25.1787","25.6667","107666541"
"2017-09-19","25.3333","25.4927","24.9047","25.0067","96528072"
"2017-09-20","24.8667","25.2166","24.7380","24.9273","73649333"
"2017-09-21","24.9933","25.1220","24.3007","24.4320","69163045"
"2017-09-22","24.4327","24.6600","23.3920","23.4060","122143364"
"2017-09-25","23.5433","23.8313","22.8587","22.9993","113807313"
"2017-09-26","23.3953","23.4160","22.7267","23.0167","107244681"
"2017-09-27","23.3267","23.4326","22.7000","22.7313","90410580"
"2017-09-28","22.6587","22.8500","22.3600","22.6400","79646645"
"2017-09-29","22.7907","22.9787","22.5734","22.7400","76485727"
"2017-10-02","22.8347","22.9133","22.3673","22.7687","78413166"
"2017-10-03","22.3933","23.2367","22.0853","23.2093","151838174"
"2017-10-04","23.4167","23.9080","23.3067","23.6673","122219864"
"2017-10-05","23.7333","23.8290","23.4233","23.6887","62518664"
"2017-10-06","23.5400","24.0066","23.4833","23.7920","64092958"
"2017-10-09","23.3100","23.4500","22.8447","22.8627","111921859"
"2017-10-10","23.1200","23.7087","23.0354","23.7060","104583893"
"2017-10-11","23.5927","23.8400","23.4100","23.6400","67420961"
"2017-10-12","23.5300","23.9853","23.5093","23.7120","61103249"
"2017-10-13","23.7987","23.8993","23.5787","23.7047","53082078"
"2017-10-16","23.5840","23.6320","23.1440","23.3733","80596310"
"2017-10-17","23.3940","23.7480","23.3380","23.7167","49354325"
"2017-10-18","23.7313","24.2000","23.6087","23.9767","74040323"
"2017-10-19","23.7040","23.8098","23.2133","23.4540","75835687"
"2017-10-20","23.5127","23.6367","22.9560","23.0067","73884818"
"2017-10-23","23.3253","23.3300","22.4167","22.4680","86093927"
"2017-10-24","22.5867","22.8533","22.4107","22.4893","67285346"
"2017-10-25","22.4467","22.5000","21.5707","21.7227","128754221"
"2017-10-26","21.8520","22.0153","21.5467","21.7447","75151267"
"2017-10-27","21.3167","21.6393","21.1107","21.3913","104525423"
"2017-10-30","21.2787","21.5853","21.1500","21.3387","63714253"
"2017-10-31","21.3487","22.1300","21.3453","22.1020","84750888"
"2017-11-01","22.1500","22.1739","21.3507","21.4053","123637243"
"2017-11-02","20.0087","20.5793","19.5087","19.9507","296569052"
"2017-11-03","19.9667","20.4167","19.6753","20.4060","133288928"
"2017-11-06","20.4667","20.5000","19.9340","20.1853","97210286"
"2017-11-07","20.0680","20.4333","20.0020","20.4033","79272620"
"2017-11-08","20.3667","20.4593","20.0867","20.2927","70880290"
"2017-11-09","20.1667","20.2973","19.7533","20.1993","81602554"
"2017-11-10","20.1667","20.5573","20.1233","20.1993","69316165"
"2017-11-13","20.0087","21.1200","19.9407","21.0267","113478573"
"2017-11-14","21.0000","21.0900","20.4600","20.5800","84928518"
"2017-11-15","20.4007","20.8327","20.1000","20.7533","89277480"
"2017-11-16","20.9327","21.2093","20.7533","20.8333","86916092"
"2017-11-17","21.7113","21.7780","20.8767","21.0033","205812347"
"2017-11-20","20.9193","21.0333","20.3167","20.5827","123627253"
"2017-11-21","20.7240","21.2153","20.5807","21.1873","108845661"
"2017-11-22","21.1180","21.1613","20.7893","20.8400","73699208"
"2017-11-24","20.9193","21.0940","20.7333","21.0367","48660951"
"2017-11-27","20.8833","21.1560","20.6340","21.1207","68066651"
"2017-11-28","21.0907","21.3333","20.9280","21.1700","74125508"
"2017-11-29","21.1533","21.2000","20.0820","20.5027","131361879"
"2017-11-30","20.5707","20.7133","20.3027","20.5900","65181477"
"2017-12-01","20.3627","20.6880","20.3367","20.4353","64291198"
"2017-12-04","20.4333","20.5510","20.0407","20.3467","87513361"
"2017-12-05","20.1333","20.5333","20.0667","20.2467","69655585"
"2017-12-06","20.0067","20.8927","20.0000","20.8840","107767101"
"2017-12-07","20.8000","21.2423","20.7367","20.7493","71693814"
"2017-12-08","20.9733","21.1320","20.7507","21.0087","51991294"
"2017-12-11","20.9753","21.9340","20.9167","21.9273","118891291"
"2017-12-12","22.0300","22.7627","22.0020","22.7353","130733485"
"2017-12-13","22.7287","22.9480","22.4333","22.6020","93265468"
"2017-12-14","22.7340","23.1627","22.4600","22.5260","86880317"
"2017-12-15","22.8027","22.9267","22.3840","22.8967","103818638"
"2017-12-18","22.9933","23.1153","22.5053","22.5913","81998149"
"2017-12-19","22.6840","22.7662","22.0200","22.0733","102312969"
"2017-12-20","22.1793","22.2067","21.6693","21.9320","88610626"
"2017-12-21","21.9727","22.2493","21.8140","22.1107","65549877"
"2017-12-22","21.9673","22.0614","21.6547","21.6800","63113998"
"2017-12-26","21.5887","21.5960","21.1053","21.1527","65530452"
"2017-12-27","21.0667","21.1787","20.7167","20.7760","70576225"
"2017-12-28","20.7833","21.0547","20.6360","21.0240","64601158"
"2017-12-29","21.0787","21.0940","20.6667","20.7567","56542532"
"2018-01-02","20.8000","21.4740","20.7333","21.3687","65184192"
"2018-01-03","21.4000","21.6833","21.0367","21.1500","66577767"
"2018-01-04","20.8580","21.2367","20.3787","20.9747","149168820"
"2018-01-05","21.1080","21.1493","20.8000","21.1053","68830886"
"2018-01-08","21.0667","22.4680","21.0333","22.4273","147489076"
"2018-01-09","22.3440","22.5867","21.8270","22.2460","107017821"
"2018-01-10","22.1467","22.4667","22.0000","22.3200","64545763"
"2018-01-11","22.3493","22.9873","22.2173","22.5300","99612895"
"2018-01-12","22.5753","22.6940","22.2447","22.4147","72337599"
"2018-01-16","22.5027","23.0000","22.3200","22.6707","96438462"
"2018-01-17","22.6980","23.2667","22.6500","23.1440","106388257"
"2018-01-18","23.0447","23.4867","22.9160","22.9713","85194392"
"2018-01-19","23.0000","23.3727","22.8400","23.3347","73067678"
"2018-01-22","23.2933","23.8553","23.2800","23.4373","92996609"
"2018-01-23","24.0000","24.0333","23.4000","23.5193","81714289"
"2018-01-24","23.6387","23.6500","22.9013","23.0593","79160750"
"2018-01-25","23.2180","23.2800","22.4267","22.5093","100878070"
"2018-01-26","22.7667","22.9333","22.3807","22.8567","68031821"
"2018-01-29","22.6567","23.3900","22.5520","23.3020","71073084"
"2018-01-30","23.0093","23.2180","22.8113","23.0547","70660225"
"2018-01-31","23.1673","23.7460","23.0127","23.6207","92990549"
"2018-02-01","23.4000","23.9773","23.2420","23.2833","62811569"
"2018-02-02","23.2293","23.4633","22.7007","22.9167","55442327"
"2018-02-05","22.5313","22.9647","22.2000","22.2087","66617457"
"2018-02-06","21.6807","22.4147","21.5667","22.2647","76200442"
"2018-02-07","22.5993","23.0667","22.3773","23.0000","100945180"
"2018-02-08","22.8873","23.2413","20.9733","21.0153","154446223"
"2018-02-09","21.3287","21.3990","19.6507","20.6947","193866353"
"2018-02-12","21.0753","21.2053","20.4167","21.0487","93367138"
"2018-02-13","21.0013","21.6127","20.8340","21.5773","68319431"
"2018-02-14","21.3893","21.7447","21.2347","21.4873","59221125"
"2018-02-15","21.6333","22.2747","21.4933","22.2710","88647301"
"2018-02-16","22.1667","22.8747","22.1093","22.3660","84602718"
"2018-02-20","22.2980","22.7227","22.1000","22.3180","60089400"
"2018-02-21","22.4020","22.6462","22.2113","22.2200","48108726"
"2018-02-22","22.3687","23.1627","22.3167","23.0780","104428148"
"2018-02-23","23.1887","23.6660","23.1400","23.4700","87212611"
"2018-02-26","23.5667","23.9333","23.4903","23.8280","65017467"
"2018-02-27","23.7500","23.9993","23.3340","23.3993","71775294"
"2018-02-28","23.5047","23.6827","22.8147","22.8707","90990615"
"2018-03-01","23.0007","23.2447","22.0047","22.0620","103088228"
"2018-03-02","21.7987","22.3480","21.5313","22.3413","76331797"
"2018-03-05","22.1593","22.5167","21.9529","22.2233","57310501"
"2018-03-06","22.2500","22.4247","21.8020","21.8800","63547213"
"2018-03-07","21.6960","22.1667","21.4493","22.1533","75029062"
"2018-03-08","22.1907","22.2200","21.7516","21.9400","52715479"
"2018-03-09","21.6067","21.8993","21.4913","21.8113","82541644"
"2018-03-12","21.9073","23.1473","21.7667","23.0340","123793723"
"2018-03-13","22.9947","23.0080","22.4176","22.7893","89409495"
"2018-03-14","22.4507","22.6540","21.5953","21.7753","119282220"
"2018-03-15","21.9587","22.1900","21.4067","21.7067","98318471"
"2018-03-16","21.7307","21.8267","21.2713","21.4233","91700429"
"2018-03-19","21.1000","21.3833","20.6447","20.9040","112018294"
"2018-03-20","20.9913","21.0833","20.5840","20.7033","71415429"
"2018-03-21","20.6833","21.4960","20.6793","21.1020","89313660"
"2018-03-22","20.9260","21.2547","20.5453","20.6067","73873883"
"2018-03-23","20.7500","20.7740","20.0300","20.1027","99599350"
"2018-03-26","20.4893","20.5060","19.4240","20.2787","125473992"
"2018-03-27","20.2667","20.2847","18.4787","18.6120","206805797"
"2018-03-28","17.6387","17.9120","16.8067","17.1853","314434043"
"2018-03-29","17.0993","18.0640","16.5473","17.7420","225216487"
"2018-04-02","17.0840","17.3555","16.3060","16.8320","241399229"
"2018-04-03","17.9880","18.2233","16.9660","17.8353","282444609"
"2018-04-04","16.8520","19.2247","16.8000","19.1293","298202551"
"2018-04-05","19.2893","20.4173","19.2133","20.3813","285387757"
"2018-04-06","20.0667","20.6187","19.7000","19.9533","202747849"
"2018-04-09","20.0247","20.6333","19.2807","19.3107","153621073"
"2018-04-10","19.9313","20.4733","19.5787","20.3133","165255067"
"2018-04-11","20.0493","20.5987","19.9773","20.0620","112053004"
"2018-04-12","20.1547","20.2633","19.5787","19.6053","113932818"
"2018-04-13","20.2400","20.2633","19.7320","20.0227","109788320"
"2018-04-16","19.9333","19.9773","19.2673","19.4140","94342408"
"2018-04-17","19.2580","19.4780","18.8340","19.1793","103967228"
"2018-04-18","19.4053","20.0160","19.2107","19.5567","97973396"
"2018-04-19","19.4053","20.0673","19.2367","20.0053","91256954"
"2018-04-20","19.6780","19.9987","19.3167","19.3493","84339408"
"2018-04-23","19.4193","19.4413","18.8220","18.8913","73211108"
"2018-04-24","19.0000","19.1393","18.5640","18.8973","85173587"
"2018-04-25","18.9000","19.0107","18.4833","18.7127","60006285"
"2018-04-26","18.5833","19.0527","18.4333","19.0320","65221587"
"2018-04-27","19.0247","19.6313","18.9220","19.6050","65202777"
"2018-04-30","19.5740","19.9153","19.5000","19.5933","63360988"
"2018-05-01","19.5673","20.0547","19.5480","19.9947","69224155"
"2018-05-02","19.9047","20.4567","19.8523","20.0767","125192577"
"2018-05-03","18.5860","19.2027","18.3487","18.9633","260086220"
"2018-05-04","18.8667","19.7907","18.6347","19.6060","128482526"
"2018-05-07","19.8333","20.3973","19.6780","20.1847","130096285"
"2018-05-08","20.0530","20.5167","19.9333","20.1313","88911661"
"2018-05-09","20.0273","20.4673","20.0033","20.4567","85683782"
"2018-05-10","20.5000","20.8660","20.2741","20.3347","84641523"
"2018-05-11","20.5133","20.5920","19.9387","20.0707","69979780"
"2018-05-14","20.2213","20.3293","19.4413","19.4647","108982461"
"2018-05-15","19.0007","19.1307","18.7000","18.9453","142646224"
"2018-05-16","18.9220","19.2540","18.7707","19.0987","85044617"
"2018-05-17","19.0600","19.2792","18.9313","18.9693","66273837"
"2018-05-18","18.9767","18.9767","18.2667","18.4547","108655431"
"2018-05-21","18.7553","19.4327","18.7533","18.9660","137517591"
"2018-05-22","19.1841","19.2000","18.2281","18.3340","134077448"
"2018-05-23","18.5173","18.6607","18.2667","18.6047","89583510"
"2018-05-24","18.5600","18.7407","18.3260","18.5233","62561804"
"2018-05-25","18.5083","18.6427","18.3740","18.5900","58089286"
"2018-05-29","18.5673","19.1000","18.4100","18.9173","84857253"
"2018-05-30","18.8860","19.6670","18.7733","19.4480","112103794"
"2018-05-31","19.1473","19.3580","18.8620","18.9820","88692331"
"2018-06-01","19.0573","19.4633","18.9226","19.4547","81269719"
"2018-06-04","19.6227","19.9333","19.5699","19.7827","71906769"
"2018-06-05","19.8467","19.8533","19.1160","19.4087","88168051"
"2018-06-06","20.0333","21.4780","19.8320","21.3000","281135859"
"2018-06-07","21.0767","22.0000","20.9053","21.0727","215041542"
"2018-06-08","21.2667","21.6320","21.1433","21.1773","122882564"
"2018-06-11","21.5007","22.3107","21.5000","22.1400","197490651"
"2018-06-12","22.9800","23.6647","22.5333","22.8513","333846283"
"2018-06-13","23.1137","23.1467","22.6533","22.9853","141021934"
"2018-06-14","23.1753","23.9167","23.1067","23.8480","164417168"
"2018-06-15","23.5893","24.3113","23.4167","23.8780","162413319"
"2018-06-18","23.6933","24.9153","23.6333","24.7220","180381660"
"2018-06-19","24.3440","24.6667","23.0833","23.5033","191022504"
"2018-06-20","23.8693","24.2920","23.4667","24.1480","125553957"
"2018-06-21","24.1333","24.4143","23.0847","23.1673","119247630"
"2018-06-22","23.4360","23.4833","22.1333","22.2420","153806473"
"2018-06-25","22.0080","22.5647","21.8333","22.2007","103876283"
"2018-06-26","22.4036","22.9033","21.7199","22.8000","111521179"
"2018-06-27","23.0000","23.3860","22.6333","22.9667","124707193"
"2018-06-28","23.2440","23.8013","23.0740","23.3287","125822517"
"2018-06-29","23.5553","23.5907","22.8273","22.8633","97138496"
"2018-07-02","24.0047","24.3187","21.9900","22.3380","280990510"
"2018-07-03","22.1167","22.1660","20.6460","20.7240","184239508"
"2018-07-05","20.9173","20.9593","19.7480","20.6107","261863419"
"2018-07-06","20.3303","20.8047","20.1333","20.5933","132902904"
"2018-07-09","20.7993","21.2347","20.5333","21.2340","113693058"
"2018-07-10","21.6373","21.8452","21.2800","21.4980","141563284"
"2018-07-11","21.0533","21.4627","21.0047","21.2640","73178888"
"2018-07-12","21.4287","21.5487","20.8513","21.1140","85677722"
"2018-07-13","21.0387","21.3057","20.6167","21.2580","88001596"
"2018-07-16","20.7807","21.0107","20.4167","20.6733","117006751"
"2018-07-17","20.5873","21.6493","20.5667","21.5127","104816678"
"2018-07-18","21.6667","21.7000","21.0833","21.5900","84151233"
"2018-07-19","21.0887","21.5693","20.9340","21.3487","88606696"
"2018-07-20","21.4153","21.5493","20.7806","20.9053","77397426"
"2018-07-23","20.1227","20.3667","19.5240","20.2133","164622218"
"2018-07-24","20.2947","20.5145","19.5030","19.8287","143792718"
"2018-07-25","19.7827","20.6413","19.6335","20.5827","105470677"
"2018-07-26","20.3233","20.7133","20.2428","20.4433","69293470"
"2018-07-27","20.4833","20.5129","19.6894","19.8120","85420307"
"2018-07-30","19.7267","19.7400","19.0753","19.3447","101993664"
"2018-07-31","19.4833","19.8880","19.2713","19.8760","75826372"
"2018-08-01","19.8660","20.2000","19.5333","20.0560","131521419"
"2018-08-02","21.8960","23.3327","21.5440","23.3027","347387226"
"2018-08-03","23.1873","23.6667","22.8353","23.2113","204699498"
"2018-08-06","23.0307","23.6653","22.7880","22.7993","128051426"
"2018-08-07","22.9227","25.8307","22.6100","25.3047","458945771"
"2018-08-08","24.6060","25.5093","24.4747","24.6893","368031116"
"2018-08-09","24.3700","24.4673","23.0487","23.4967","254276873"
"2018-08-10","23.6000","24.0000","23.0667","23.6993","172957564"
"2018-08-13","24.0753","24.2127","23.2680","23.7607","156673722"
"2018-08-14","23.8967","23.9466","23.1400","23.1760","104227613"
"2018-08-15","22.7937","22.9660","22.1427","22.5793","136095427"
"2018-08-16","22.6607","22.8187","22.2547","22.3633","90680835"
"2018-08-17","21.5667","21.7847","20.2353","20.3667","283438058"
"2018-08-20","19.4469","20.5667","19.2133","20.5627","260706320"
"2018-08-21","20.7073","21.6527","20.6000","21.4600","197216451"
"2018-08-22","21.3913","21.5920","20.9780","21.4427","89037750"
"2018-08-23","21.2760","21.8213","21.2067","21.3400","77080236"
"2018-08-24","21.3800","21.5900","21.2933","21.5213","53890983"
"2018-08-27","21.2000","21.4957","20.5873","21.2847","195939652"
"2018-08-28","21.2273","21.2587","20.7460","20.7907","114591738"
"2018-08-29","20.6847","20.7900","20.2460","20.3340","111158014"
"2018-08-30","20.1507","20.3067","19.8480","20.2100","108159321"
"2018-08-31","20.1333","20.3539","19.9067","20.1107","80505680"
"2018-09-04","19.7960","19.8793","19.2000","19.2633","124568503"
"2018-09-05","19.0033","19.1187","18.4787","18.7160","115610072"
"2018-09-06","18.9867","19.4113","18.5920","18.7300","112091284"
"2018-09-07","17.3400","17.8900","16.8170","17.5493","336634482"
"2018-09-10","18.2173","19.0687","18.0667","19.0333","213483643"
"2018-09-11","18.6313","18.8000","18.2367","18.6293","137415846"
"2018-09-12","18.7627","19.5000","18.5764","19.3693","150032175"
"2018-09-13","19.2013","19.6667","19.0120","19.2973","94999168"
"2018-09-14","19.2507","19.8217","19.1013","19.6800","101364729"
"2018-09-17","19.3360","20.0580","19.2087","19.6560","102993069"
"2018-09-18","19.7793","20.1760","18.3667","18.9973","247414076"
"2018-09-19","18.7007","20.0000","18.7000","19.9347","123965233"
"2018-09-20","20.2373","20.3987","19.5553","19.8887","109987100"
"2018-09-21","19.8467","20.0387","19.6913","19.9400","75577417"
"2018-09-24","19.8987","20.2000","19.5720","19.9787","72515724"
"2018-09-25","20.0000","20.3067","19.7667","20.0660","67084271"
"2018-09-26","20.1273","20.9260","20.0740","20.6387","117537886"
"2018-09-27","20.8600","20.9973","20.4607","20.5013","110066345"
"2018-09-28","18.0173","18.5333","17.3703","17.6513","503959098"
"2018-10-01","20.3847","20.7627","20.0700","20.7133","325712987"
"2018-10-02","20.9300","21.1227","19.9433","20.0680","175495262"
"2018-10-03","20.2220","20.3067","19.4380","19.6533","119734020"
"2018-10-04","19.5967","19.6000","18.5113","18.7887","144583203"
"2018-10-05","18.3100","18.3253","17.3333","17.4633","268510516"
"2018-10-08","17.6347","17.8507","16.6000","16.7040","200567600"
"2018-10-09","17.0167","17.7847","16.8867","17.5200","180566610"
"2018-10-10","17.6407","17.7007","16.5180","17.1253","191723304"
"2018-10-11","17.1687","17.4833","16.6020","16.8153","121922699"
"2018-10-12","17.4000","17.4660","16.8007","17.2520","107838801"
"2018-10-15","17.2707","17.5520","16.9691","17.3060","92835344"
"2018-10-16","17.7133","18.4917","17.4827","18.4393","142516729"
"2018-10-17","18.8267","18.8467","17.7202","18.1187","129554170"
"2018-10-18","17.9527","18.0667","17.5333","17.5940","81028024"
"2018-10-19","17.8260","17.9773","16.9000","17.3333","140171390"
"2018-10-22","17.3787","17.4573","16.8393","17.3967","83922783"
"2018-10-23","17.5913","19.8620","17.4733","19.6093","284343008"
"2018-10-24","20.0700","20.2960","19.0487","19.2333","290256605"
"2018-10-25","21.1480","21.4000","20.0673","20.9907","311574894"
"2018-10-26","20.5500","22.6600","20.4433","22.0600","410703095"
"2018-10-29","22.4980","23.1440","21.7667","22.3233","216827142"
"2018-10-30","21.8927","22.5267","21.4840","21.9933","136636732"
"2018-10-31","22.1693","22.8000","21.9400","22.4880","114012543"
"2018-11-01","22.5507","23.1893","22.3150","22.9520","119714130"
"2018-11-02","22.9160","23.2800","22.7273","23.0940","116998742"
"2018-11-05","22.7000","22.9303","22.0093","22.7600","117312616"
"2018-11-06","22.6047","23.2533","22.4060","22.7373","101278899"
"2018-11-07","22.8893","23.4120","22.7200","23.2107","110500535"
"2018-11-08","23.2333","23.8384","23.2293","23.4267","106202992"
"2018-11-09","23.2667","23.6000","23.0153","23.3673","76401802"
"2018-11-12","23.2247","23.3187","22.0227","22.0853","103754423"
"2018-11-13","22.2107","22.9800","22.1467","22.5820","81341299"
"2018-11-14","22.8467","23.1407","22.4767","22.9333","75481207"
"2018-11-15","22.8220","23.2387","22.6027","23.2293","69001915"
"2018-11-16","23.0127","23.7133","23.0080","23.6207","107916816"
"2018-11-19","23.7560","24.4500","23.5253","23.5647","145478312"
"2018-11-20","22.7833","23.3200","22.2367","23.1660","119868735"
"2018-11-21","23.4667","23.5400","22.4933","22.5460","70160800"
"2018-11-23","22.2897","22.5000","21.7033","21.7220","63039598"
"2018-11-26","21.6667","23.0813","21.6667","23.0667","119596725"
"2018-11-27","22.6700","23.1307","22.3667","22.9280","95205012"
"2018-11-28","23.0660","23.2187","22.8140","23.1913","61710539"
"2018-11-29","23.1333","23.1667","22.6367","22.7447","46140367"
"2018-11-30","22.7887","23.4400","22.5510","23.3653","84316518"
"2018-12-03","24.0000","24.4000","23.4667","23.8993","124437583"
"2018-12-04","23.7367","24.5787","23.4667","23.9800","126453132"
"2018-12-06","23.7340","24.4920","23.3840","24.2040","117430276"
"2018-12-07","24.6000","25.2993","23.8433","23.8643","172265164"
"2018-12-10","24.0000","24.3987","23.5413","24.3433","98630066"
"2018-12-11","24.6607","24.8113","24.0153","24.4507","94477033"
"2018-12-12","24.6280","24.7940","24.3440","24.4400","75295837"
"2018-12-13","24.6767","25.1627","24.4500","25.1193","110222465"
"2018-12-14","25.0000","25.1913","24.2887","24.3807","94914328"
"2018-12-17","24.1333","24.3800","22.9253","23.2280","114972423"
"2018-12-18","23.3693","23.4367","22.2460","22.4687","106273252"
"2018-12-19","22.5067","23.1340","21.9827","22.1980","123845548"
"2018-12-20","21.8036","22.0193","20.7913","21.0253","135740767"
"2018-12-21","21.1600","21.5647","20.8293","21.3180","119958225"
"2018-12-24","20.9000","20.9667","19.6797","19.6927","83398653"
"2018-12-26","20.0000","21.7980","19.6060","21.7393","122146469"
"2018-12-27","21.3227","21.4781","20.1000","21.0753","128510711"
"2018-12-28","21.5400","22.4160","21.2273","22.2580","148781581"
"2018-12-31","22.5193","22.6140","21.6840","22.1867","94414423"
"2019-01-02","20.4067","21.0087","19.9200","20.6747","174168963"
"2019-01-03","20.4667","20.6267","19.8253","20.0240","104228603"
"2019-01-04","20.4000","21.2000","20.1820","21.1793","110741270"
"2019-01-07","21.4480","22.4493","21.1834","22.3307","113135013"
"2019-01-08","22.7973","22.9340","21.8013","22.3567","104916353"
"2019-01-09","22.3667","22.9002","22.0980","22.5687","81399229"
"2019-01-10","22.2933","23.0260","22.1193","22.9980","90744270"
"2019-01-11","22.8060","23.2273","22.5847","23.1507","75526132"
"2019-01-14","22.8253","22.8333","22.2667","22.2933","78490311"
"2019-01-15","22.3333","23.2533","22.3000","22.9620","90718305"
"2019-01-16","22.9853","23.4667","22.9000","23.0700","70158370"
"2019-01-17","23.0807","23.4333","22.9433","23.1540","54917403"
"2019-01-18","21.5333","21.8087","19.9820","20.1507","361188719"
"2019-01-22","20.3213","20.5333","19.7000","19.9280","180781860"
"2019-01-23","19.5000","19.6333","18.7793","19.1727","187696106"
"2019-01-24","18.8687","19.5787","18.6189","19.4340","119863605"
"2019-01-25","19.6260","19.9013","19.3033","19.8027","106541662"
"2019-01-28","19.5273","19.8307","19.1833","19.7587","96142107"
"2019-01-29","19.6847","19.9038","19.4533","19.8307","69043960"
"2019-01-30","20.0300","20.6000","19.8993","20.5847","158910521"
"2019-01-31","20.0667","20.7709","19.6000","20.4680","188177756"
"2019-02-01","20.3613","21.0733","20.2333","20.8140","108954216"
"2019-02-04","20.8653","21.0200","20.1253","20.8593","110161085"
"2019-02-05","20.8327","21.4960","20.8166","21.4233","101021034"
"2019-02-06","21.3060","21.6160","21.0416","21.1480","75470482"
"2019-02-07","20.8867","20.9800","20.2000","20.5007","97677401"
"2019-02-08","20.4553","20.4963","19.9000","20.3867","87526126"
"2019-02-11","20.7733","21.2400","20.7000","20.8560","106710127"
"2019-02-12","21.0800","21.2127","20.6413","20.7873","82281244"
"2019-02-13","20.8233","20.8500","20.3713","20.5447","76955932"
"2019-02-14","20.2253","20.4513","20.0667","20.2513","77863266"
"2019-02-15","20.3000","20.5333","20.2600","20.5253","58437196"
"2019-02-19","20.4373","20.7696","20.3647","20.3760","61807769"
"2019-02-20","20.2940","20.4200","19.9333","20.1707","106994482"
"2019-02-21","20.1207","20.2160","19.3667","19.4153","133212383"
"2019-02-22","19.6327","19.7667","19.4733","19.6473","85970657"
"2019-02-25","19.8607","20.1936","19.8000","19.9180","93205468"
"2019-02-26","19.4813","20.1340","19.2513","19.8573","128574071"
"2019-02-27","20.1187","21.0863","20.0367","20.9827","167161416"
"2019-02-28","21.2613","21.3333","20.7207","21.3253","144993288"
"2019-03-01","20.4627","20.4753","19.4600","19.6527","342731079"
"2019-03-04","19.8747","19.9333","18.8520","19.0240","256033222"
"2019-03-05","18.8000","18.9333","18.0067","18.4360","280946860"
"2019-03-06","18.4320","18.7671","18.2927","18.4160","154790473"
"2019-03-07","18.5893","18.9800","18.2833","18.4393","141160384"
"2019-03-08","18.4607","19.0393","18.3927","18.9427","132086514"
"2019-03-11","18.9013","19.4187","18.7000","19.3947","110584415"
"2019-03-12","19.0993","19.2047","18.7373","18.8907","112320499"
"2019-03-13","18.9267","19.4660","18.8467","19.2640","102267759"
"2019-03-14","19.4967","19.6927","19.2193","19.3307","105722017"
"2019-03-15","18.9007","18.9150","18.2933","18.3620","221360289"
